,id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,city,zipcode,market,smart_location,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month,len_name,len_host_about,len_summary,len_description,len_neighborhood_overview,len_transit,count_amenities,count_host_verifications,amenities_wireless internet,amenities_heating,amenities_kitchen,amenities_essentials,amenities_smoke detector,amenities_air conditioning,amenities_tv,amenities_internet,amenities_dryer,amenities_washer,amenities_carbon monoxide detector,amenities_shampoo,amenities_hangers,amenities_family/kid friendly,amenities_laptop friendly workspace,amenities_iron,amenities_hair dryer,amenities_cable tv,amenities_fire extinguisher,amenities_24-hour check-in,amenities_first aid kit,amenities_elevator in building,amenities_buzzer/wireless intercom,amenities_free parking on premises,amenities_pets allowed,amenities_gym,amenities_lock on bedroom door,amenities_safety card,amenities_pets live on this property,amenities_indoor fireplace,amenities_breakfast,amenities_doorman,amenities_dog(s),amenities_cat(s),amenities_hot tub,amenities_pool,amenities_wheelchair accessible,amenities_suitable for events,amenities_smoking allowed,amenities_other pet(s),amenities_free parking on street,amenities_paid parking off premises,amenities_washer / dryer,host_verifications_phone,host_verifications_email,host_verifications_reviews,host_verifications_jumio,host_verifications_kba,host_verifications_facebook,host_verifications_manual_offline,host_verifications_google,host_verifications_linkedin,host_verifications_amex,host_verifications_manual_online,host_verifications_weibo,host_verifications_sent_id
746,9259184,1623,"Boston, Massachusetts, United States",within an hour,100.0,89.0,1,North End,5,1,1,North End,Boston,02113,Boston,"Boston, MA",1,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,255.0,85.0,4,25.0,1,More than a week,today,8,19,42,310,64,96.0,10.0,10.0,10.0,10.0,10.0,9.0,0,strict,0,0,5,6.6,34,433.0,244.0,1000,415.0,265.0,23,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0
747,14239909,1468,"Boston, Massachusetts, United States",within an hour,100.0,89.0,1,North End,5,1,1,North End,Boston,02113,Boston,"Boston, MA",0,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,345.0,85.0,4,25.0,1,More than a week,today,11,37,67,157,0,,,,,,,,0,strict,0,0,5,,46,433.0,480.0,1000,279.0,349.0,23,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0
748,8390793,200,"Boston, Massachusetts, United States",,,,0,North End,1,1,1,North End,Boston,02113,Boston,"Boston, MA",1,Apartment,Private room,1,2.0,1.0,1.0,Real Bed,50.0,15.0,1,0.0,2,More than a week,10 months ago,0,0,0,0,0,,,,,,,,0,flexible,0,0,1,,35,0.0,227.0,1000,441.0,362.0,14,4,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
749,4573238,1258,"New York, New York, United States",within an hour,100.0,100.0,0,North End,11,1,0,North End,Boston,02113,Boston,"Boston, MA",1,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,119.0,90.0,4,25.0,1,More than a week,4 days ago,5,11,36,283,45,87.0,9.0,9.0,9.0,9.0,10.0,8.0,1,strict,0,0,10,2.13,32,263.0,455.0,1000,149.0,188.0,19,3,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
750,9706199,259,"Boston, Massachusetts, United States",within a few hours,100.0,67.0,0,,1,1,0,North End,Boston,02113,Boston,"Boston, MA",0,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,135.0,30.0,1,0.0,2,More than a week,2 weeks ago,0,0,0,0,6,93.0,10.0,8.0,10.0,10.0,10.0,10.0,0,moderate,0,0,1,0.71,34,0.0,244.0,244,0.0,0.0,19,4,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
751,12683680,104,US,a few days or more,40.0,69.0,0,North End,1,1,0,North End,Boston,02113,Boston,"Boston, MA",1,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,200.0,50.0,1,0.0,1,More than a week,a week ago,17,44,74,349,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,flexible,0,0,1,1.79,29,0.0,244.0,244,0.0,0.0,16,3,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
752,8227206,329,US,within a day,100.0,88.0,0,North End,1,1,0,North End,Boston,02113,Boston,"Boston, MA",1,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,275.0,100.0,1,0.0,2,More than a week,today,13,43,69,69,18,93.0,9.0,10.0,9.0,9.0,9.0,10.0,0,strict,0,0,1,1.49,48,0.0,491.0,1000,1000.0,499.0,20,3,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
753,4573458,1255,"New York, New York, United States",within an hour,100.0,100.0,0,North End,11,1,0,North End,Boston,02113,Boston,"Boston, MA",1,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,139.0,90.0,4,25.0,1,More than a week,yesterday,2,18,45,299,27,87.0,9.0,9.0,8.0,9.0,10.0,9.0,1,strict,0,0,10,1.3,32,263.0,462.0,1000,173.0,191.0,13,3,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
754,369940,1666,"Tallahassee, Florida, United States",within an hour,100.0,100.0,0,North End,3,1,1,North End,Boston,02113,Boston,"Boston, MA",1,Apartment,Entire home/apt,4,1.0,2.0,4.0,Real Bed,199.0,,1,0.0,5,More than a week,today,3,4,19,172,19,96.0,9.0,10.0,10.0,10.0,10.0,10.0,0,strict,0,0,2,0.47,32,85.0,0.0,1000,0.0,0.0,12,4,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
755,1426754,1257,"New York, New York, United States",within an hour,100.0,100.0,0,North End,11,1,0,North End,Boston,02108,Boston,"Boston, MA",1,Apartment,Entire home/apt,2,,1.0,,Real Bed,99.0,75.0,1,0.0,1,More than a week,4 days ago,0,20,46,300,73,91.0,10.0,9.0,9.0,9.0,10.0,9.0,1,strict,0,0,10,1.97,34,263.0,0.0,342,0.0,0.0,20,3,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
756,3032367,1247,"Boston, Massachusetts, United States",within a day,100.0,85.0,0,North End,2,1,1,North End,Boston,02113,Boston,"Boston, MA",1,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,135.0,25.0,2,15.0,2,More than a week,4 weeks ago,0,0,0,0,41,98.0,10.0,10.0,10.0,10.0,10.0,9.0,0,strict,0,0,2,1.58,31,306.0,241.0,1000,332.0,283.0,17,5,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
757,6801288,1663,"Boston, Massachusetts, United States",within an hour,100.0,100.0,0,North End,1,1,1,North End,Boston,02113,Boston,"Boston, MA",1,Apartment,Shared room,1,1.0,1.0,1.0,Futon,72.0,10.0,1,0.0,1,Week or less,today,5,12,22,22,17,92.0,10.0,9.0,10.0,10.0,10.0,10.0,0,moderate,0,0,1,1.19,35,120.0,230.0,1000,382.0,546.0,12,5,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
758,12306135,-7,US,,,,0,North End,1,1,0,North End,Boston,02109,Boston,"Boston, MA",1,Apartment,Entire home/apt,6,1.0,2.0,1.0,Real Bed,45.0,,1,0.0,1,More than a week,5 months ago,0,0,0,0,0,,,,,,,,0,flexible,0,0,1,,35,0.0,246.0,1000,178.0,96.0,9,2,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
759,10175033,438,"Boston, Massachusetts, United States",within an hour,100.0,100.0,1,,1,1,0,North End,Boston,02113,Boston,"Boston, MA",0,Apartment,Entire home/apt,5,1.0,2.0,3.0,Real Bed,200.0,50.0,1,100.0,2,More than a week,3 months ago,5,20,39,314,20,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,flexible,0,0,1,2.69,25,0.0,266.0,491,0.0,53.0,13,4,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
760,12599820,127,"Cambridge, Massachusetts, United States",within an hour,100.0,80.0,0,North End,1,1,1,North End,Boston,02113,Boston,"Boston, MA",1,Condominium,Entire home/apt,2,1.0,1.0,1.0,Real Bed,175.0,,1,0.0,2,More than a week,3 weeks ago,0,0,0,0,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0,0,1,0.7,26,0.0,238.0,238,0.0,0.0,22,4,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
761,5768195,206,"Boston, Massachusetts, United States",,,,0,North End,1,1,1,North End,Boston,02113,Boston,"Boston, MA",0,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,175.0,,1,0.0,1,More than a week,never,0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,flexible,0,0,1,0.06,26,161.0,242.0,242,0.0,0.0,8,4,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
762,13140867,1763,"Boston, Massachusetts, United States",within a few hours,100.0,100.0,0,North End,1,1,0,North End,Boston,02113,Boston,"Boston, MA",1,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,200.0,75.0,1,0.0,2,More than a week,yesterday,4,14,39,97,9,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,flexible,0,0,1,5.19,38,0.0,351.0,1000,1000.0,240.0,13,4,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
763,11223924,1036,"Boston, Massachusetts, United States",within an hour,100.0,99.0,1,Back Bay,15,1,1,North End,Boston,02109,Boston,"Boston, MA",1,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,195.0,80.0,3,40.0,2,More than a week,2 days ago,7,25,47,319,30,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict,0,0,15,4.59,34,1542.0,242.0,1000,0.0,0.0,20,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0
764,2376518,146,Massachusetts,within a few hours,100.0,0.0,0,North End,1,1,1,North End,Boston,02113,Boston,"Boston, MA",1,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,235.0,75.0,4,100.0,3,More than a week,3 weeks ago,6,12,37,312,1,97.0,10.0,10.0,10.0,10.0,10.0,8.0,0,strict,0,0,1,0.03,29,665.0,246.0,1000,415.0,208.0,8,4,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
765,14483758,1827,"Belmont, Massachusetts, United States",within an hour,100.0,96.0,0,North End,4,1,1,North End,Boston,02113,Boston,"Boston, MA",1,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,195.0,35.0,1,0.0,1,More than a week,today,5,27,52,326,2,90.0,10.0,10.0,10.0,10.0,10.0,9.0,1,strict,0,0,3,2.0,50,719.0,450.0,598,147.0,0.0,10,6,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0
766,13074722,1454,"Boston, Massachusetts, United States",within a few hours,100.0,100.0,0,North End,2,1,1,North End,Boston,02113,Boston,"Boston, MA",1,Loft,Entire home/apt,2,1.0,1.0,1.0,Real Bed,150.0,35.0,1,0.0,3,More than a week,2 weeks ago,0,0,0,0,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0,0,1,1.12,47,817.0,434.0,1000,295.0,382.0,18,5,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0
767,4653267,639,"Boston, Massachusetts, United States",,,,0,North End,1,1,1,North End,Boston,02113,Boston,"Boston, MA",1,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,235.0,,2,15.0,4,More than a week,4 months ago,0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict,0,0,1,0.07,32,0.0,241.0,1000,375.0,303.0,9,4,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
768,7454907,288,"Boston, Massachusetts, United States",,,,0,North End,1,1,1,North End,Boston,02113,Boston,"Boston, MA",1,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,185.0,25.0,1,25.0,2,More than a week,3 months ago,0,0,0,0,2,100.0,10.0,8.0,10.0,10.0,10.0,10.0,0,flexible,0,0,1,0.15,19,564.0,207.0,430,0.0,137.0,7,5,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0
769,13258244,86,"Boston, Massachusetts, United States",within a few hours,100.0,100.0,1,Roxbury,3,1,1,Roxbury,Boston,02121,Boston,"Boston, MA",0,Apartment,Private room,1,1.5,1.0,1.0,Real Bed,35.0,6.0,1,10.0,30,More than a week,a week ago,4,5,5,95,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,flexible,0,0,2,0.64,23,517.0,147.0,147,0.0,0.0,17,4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
770,7273513,28,US,,,,0,,1,1,0,Roxbury,Boston,02119,Boston,"Boston, MA",0,Condominium,Entire home/apt,3,1.0,1.0,1.0,Real Bed,139.0,,1,0.0,5,More than a week,2 months ago,0,0,0,248,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0,0,1,0.15,28,0.0,256.0,256,0.0,0.0,9,3,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
771,12494334,412,"Boston, Massachusetts, United States",within an hour,100.0,67.0,0,Fenway/Kenmore,4,1,0,Roxbury,Boston,02119,Boston,"Boston, MA",0,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,145.0,8.0,1,10.0,1,More than a week,never,29,59,89,364,2,70.0,8.0,9.0,7.0,7.0,9.0,8.0,0,strict,0,0,4,0.44,21,15.0,137.0,137,0.0,0.0,10,3,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
772,8014642,433,"Boston, Massachusetts, United States",,,,0,Roxbury,1,1,1,Roxbury,Boston,02119,Boston,"Boston, MA",1,House,Private room,2,1.0,1.0,1.0,Real Bed,79.0,25.0,1,9.0,1,More than a week,12 months ago,0,0,0,0,2,70.0,8.0,6.0,8.0,8.0,7.0,7.0,0,strict,0,0,1,0.16,29,0.0,455.0,455,0.0,0.0,12,4,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
773,13653233,916,"Montreal, Quebec, Canada",within a few hours,71.0,98.0,0,Gay Village,363,1,1,Roxbury,Boston,02120,Boston,"Boston, MA",1,Apartment,Entire home/apt,6,1.0,3.0,3.0,Real Bed,209.0,95.0,3,10.0,3,More than a week,today,5,5,5,5,2,90.0,10.0,10.0,10.0,9.0,8.0,8.0,1,strict,0,0,58,1.58,25,482.0,491.0,1000,757.0,198.0,18,5,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0
774,8238404,549,"Boston, Massachusetts, United States",within an hour,100.0,100.0,0,Roxbury,18,1,1,Roxbury,Boston,02119,Boston,"Boston, MA",1,House,Private room,2,2.0,1.0,1.0,Real Bed,99.0,,1,0.0,1,More than a week,today,5,26,56,289,79,91.0,9.0,9.0,9.0,9.0,9.0,9.0,1,strict,0,0,11,6.6,25,357.0,239.0,1000,579.0,28.0,19,4,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
775,7293671,1833,"Boston, Massachusetts, United States",within an hour,100.0,100.0,0,Roxbury,1,1,1,Roxbury,Boston,02119,Boston,"Boston, MA",1,House,Private room,2,2.5,1.0,1.0,Real Bed,90.0,25.0,1,30.0,4,More than a week,today,13,17,47,242,2,100.0,10.0,10.0,10.0,10.0,8.0,10.0,0,strict,1,1,1,0.16,33,448.0,224.0,1000,0.0,1000.0,16,5,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
776,2473997,1342,"Boston, Massachusetts, United States",within a day,95.0,56.0,0,Roxbury,5,1,1,Roxbury,Boston,02119,Boston,"Boston, MA",1,House,Private room,5,1.0,1.0,2.0,Real Bed,79.0,49.0,1,34.0,2,More than a week,3 weeks ago,26,56,86,86,31,93.0,10.0,10.0,10.0,10.0,8.0,9.0,0,strict,0,0,5,1.02,35,282.0,212.0,1000,494.0,463.0,15,5,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
777,14300751,1935,"Boston, Massachusetts, United States",within an hour,100.0,100.0,0,Roxbury,2,1,0,Roxbury,Boston,02119,Boston,"Boston, MA",1,House,Shared room,1,1.0,1.0,1.0,Couch,22.0,25.0,1,0.0,1,More than a week,a week ago,9,33,49,324,3,93.0,10.0,9.0,10.0,10.0,8.0,9.0,1,strict,0,0,2,2.81,40,296.0,178.0,224,0.0,0.0,10,3,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
778,14300921,1935,"Boston, Massachusetts, United States",within an hour,100.0,100.0,0,Roxbury,2,1,0,Roxbury,Boston,02119,Boston,"Boston, MA",1,Apartment,Shared room,2,1.5,1.0,1.0,Futon,41.0,25.0,1,25.0,1,More than a week,a week ago,10,37,53,328,6,93.0,10.0,10.0,10.0,10.0,8.0,9.0,1,strict,0,0,2,5.29,13,296.0,198.0,198,0.0,0.0,11,3,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
779,2260547,1062,"Boston, Massachusetts, United States",within a day,69.0,83.0,0,Roxbury,3,1,1,Roxbury,Boston,02119,Boston,"Boston, MA",1,House,Shared room,2,1.0,1.0,2.0,Real Bed,100.0,,1,0.0,2,More than a week,2 weeks ago,30,60,90,365,0,,,,,,,,0,flexible,0,0,3,,16,346.0,410.0,410,0.0,0.0,12,4,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
780,5506,2666,"Boston, Massachusetts, United States",within a day,100.0,90.0,0,Roxbury,7,1,1,Roxbury,Boston,02119,Boston,"Boston, MA",1,House,Private room,2,1.0,1.0,1.0,Real Bed,145.0,40.0,2,0.0,3,More than a week,a week ago,14,39,69,344,36,91.0,9.0,10.0,10.0,10.0,9.0,10.0,0,strict,0,0,6,0.4,31,37.0,0.0,1000,129.0,136.0,8,4,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
781,2636365,883,"Boston, Massachusetts, United States",within a few hours,100.0,93.0,0,Roxbury,1,1,1,Roxbury,Boston,02120,Boston,"Boston, MA",1,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,132.0,,2,25.0,3,More than a week,2 weeks ago,2,9,19,19,60,89.0,9.0,9.0,10.0,9.0,8.0,9.0,0,strict,0,0,1,2.05,27,119.0,250.0,1000,333.0,153.0,12,4,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
782,1884045,1033,"Boston, Massachusetts, United States",within an hour,100.0,100.0,0,Roxbury,6,1,1,Roxbury,Boston,02119,Boston,"Boston, MA",1,Bed & Breakfast,Private room,2,1.0,1.0,2.0,Real Bed,65.0,10.0,1,30.0,1,More than a week,2 months ago,6,19,44,314,173,87.0,9.0,9.0,9.0,10.0,8.0,9.0,1,moderate,0,0,6,5.02,32,589.0,161.0,1000,121.0,226.0,16,4,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
783,5717690,1727,"Boston, Massachusetts, United States",within a day,98.0,68.0,0,Roxbury,24,1,1,Roxbury,Boston,02118,Boston,"Boston, MA",1,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,167.0,100.0,1,0.0,2,More than a week,a week ago,13,33,63,338,27,85.0,9.0,9.0,9.0,9.0,9.0,9.0,0,strict,0,0,24,1.7,26,81.0,0.0,1000,287.0,179.0,13,4,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
784,10190260,768,"Boston, Massachusetts, United States",within a few hours,100.0,100.0,0,Roxbury,3,1,1,Roxbury,Boston,02118,Boston,"Boston, MA",1,Condominium,Private room,1,1.5,1.0,1.0,Real Bed,75.0,100.0,1,20.0,30,More than a week,4 weeks ago,18,48,78,105,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict,0,0,1,0.14,35,1291.0,306.0,1000,502.0,330.0,15,4,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
785,6765855,520,"Boston, Massachusetts, United States",,,,1,Roxbury,1,1,1,Roxbury,Boston,02119,Boston,"Boston, MA",1,Apartment,Private room,2,2.0,1.0,1.0,Real Bed,80.0,20.0,1,20.0,1,More than a week,12 months ago,0,0,0,0,31,97.0,9.0,9.0,10.0,10.0,9.0,9.0,0,moderate,0,0,1,2.06,32,727.0,254.0,1000,141.0,92.0,14,5,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0
786,1342370,1719,"Boston, Massachusetts, United States",within a day,98.0,68.0,0,Roxbury,24,1,1,Roxbury,Boston,02118,Boston,"Boston, MA",1,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,265.0,125.0,1,0.0,2,More than a week,3 weeks ago,2,24,45,313,52,84.0,9.0,9.0,9.0,9.0,9.0,8.0,0,strict,0,0,24,1.45,34,81.0,0.0,1000,0.0,0.0,11,4,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
